id,intervention,arg_id,cq,postedition,label,old_labeling
CLINTON_172_2,"some of his supporters , people that he was trying to bring into his fold , apparently believed it or wanted to believe it
remember , Donald started his career back in 1973 being sued by the Justice Department for racial discrimination because he would not rent apartments in one of his developments to African-Americans , and he made sure that the people who worked for him understood that was the policy
He actually was sued twice by the Justice Department
he has a long record of engaging in racist behavior
the birther lie was a very hurtful one
Barack Obama is a man of great dignity
I could tell how much it bothered him and annoyed him that this was being touted and used against him",236505_236521,How does the allegation made affect the reliability of Trump?,How does the allegation made affect the reliability of Trump?,none,
CLINTON_172_2,"some of his supporters , people that he was trying to bring into his fold , apparently believed it or wanted to believe it
remember , Donald started his career back in 1973 being sued by the Justice Department for racial discrimination because he would not rent apartments in one of his developments to African-Americans , and he made sure that the people who worked for him understood that was the policy
He actually was sued twice by the Justice Department
he has a long record of engaging in racist behavior
the birther lie was a very hurtful one
Barack Obama is a man of great dignity
I could tell how much it bothered him and annoyed him that this was being touted and used against him",236505_236521,Is the reliability of Trump relevant in the current dialogue?,Is the reliability of Trump relevant in the current dialogue?,none,
TRUMP_174_1,"I got to watch in preparing for this some of your debates against Barack Obama
You treated him with terrible disrespect
I watched the way you talk now about how lovely everything is and how wonderful you are
It does n't work that way
You were after him
you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb , very famous pictures",236516_236521,Does how lovely everything is imply Obama was good?,Does Clinton saying how lovely everything has been with Obama imply Obama being good?,edited,
TRUMP_174_1,"I got to watch in preparing for this some of your debates against Barack Obama
You treated him with terrible disrespect
I watched the way you talk now about how lovely everything is and how wonderful you are
It does n't work that way
You were after him
you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb , very famous pictures",236516_236521,"Can the practical inconsistency between Clinton's commitments and ""Obama was good"" be identified? Can it be shown by evidence? Could it be explained by further dialogue?","Can the practical inconsistency between Clinton's commitments and ""Obama being good"" be identified? Can it be shown by evidence? Could it be explained by further dialogue?",edited,
TRUMP_174_1,"I got to watch in preparing for this some of your debates against Barack Obama
You treated him with terrible disrespect
I watched the way you talk now about how lovely everything is and how wonderful you are
It does n't work that way
You were after him
you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb , very famous pictures",236510_236521,"Does the inconsistency between Clinton's commitments and ""Obama was good"" result in a decrease in credibility for Clinton? Does his argument depend on its credibility in this context?","Does the inconsistency between Clinton's commitments and ""Obama being good"" result in a decrease in credibility for Clinton? Does his argument depend on its credibility in this context?",edited,
TRUMP_174_1,"I got to watch in preparing for this some of your debates against Barack Obama
You treated him with terrible disrespect
I watched the way you talk now about how lovely everything is and how wonderful you are
It does n't work that way
You were after him
you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb , very famous pictures",236510_236521,How does the allegation made affect the reliability of Clinton?,How does the allegation made affect the reliability of Clinton?,none,
TRUMP_174_1,"I got to watch in preparing for this some of your debates against Barack Obama
You treated him with terrible disrespect
I watched the way you talk now about how lovely everything is and how wonderful you are
It does n't work that way
You were after him
you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb , very famous pictures",236590_236601,Is Clinton's reliability relevant in the current dialogue?,Is Clinton's reliability relevant in the current dialogue?,none,
TRUMP_174_1,"I got to watch in preparing for this some of your debates against Barack Obama
You treated him with terrible disrespect
I watched the way you talk now about how lovely everything is and how wonderful you are
It does n't work that way
You were after him
you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb , very famous pictures",236590_236601,How does the allegation made affect the reliability of Clinton?,How does the allegation made affect the reliability of Clinton?,none,
TRUMP_174_1,"I got to watch in preparing for this some of your debates against Barack Obama
You treated him with terrible disrespect
I watched the way you talk now about how lovely everything is and how wonderful you are
It does n't work that way
You were after him
you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb , very famous pictures",236590_236601,Is Clinton's reliability relevant in the current dialogue?,Is Clinton's reliability relevant in the current dialogue?,none,
TRUMP_174_1,"I got to watch in preparing for this some of your debates against Barack Obama
You treated him with terrible disrespect
I watched the way you talk now about how lovely everything is and how wonderful you are
It does n't work that way
You were after him
you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb , very famous pictures",236595_236590,How does the allegation made affect the reliability of Clinton?,How does the allegation made affect the reliability of Clinton?,none,
TRUMP_174_1,"I got to watch in preparing for this some of your debates against Barack Obama
You treated him with terrible disrespect
I watched the way you talk now about how lovely everything is and how wonderful you are
It does n't work that way
You were after him
you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb , very famous pictures",236595_236590,Is Clinton's reliability relevant in the current dialogue?,Is Clinton's reliability relevant in the current dialogue?,none,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236608_236601,"Is it the case that Clinton does nasty commercials for Trump, or is there room for doubt?","Is it the case that Clinton does nasty commercials for Trump, or is there room for doubt?",none,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236608_236601,"Is there a proven relation between situations in which ""does nasty commercials on Trump"" and situations in which ""is doing something amazing""?","Is there a proven relation between situations in which ""does nasty commercials on Trump"" and situations in which ""is doing something amazing""?",wierd,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236608_236601,Is it possible for the particular case of Clinton that he is doing something amazing not to be the case?,Is it possible for the particular case of Clinton that she is not doing nasty commercials on Trump?,edited,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236542_236535,How does the allegation made affect the reliability of Clinton?,How does the allegation made affect the reliability of Clinton?,none,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236542_236535,Is Clinton's reliability relevant in the current dialogue?,Is Clinton's reliability relevant in the current dialogue?,none,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236585_236601,"Is it the case that Trump settles a lawsuit with no admission of guilt, or is there room for doubt?","Is it the case that Trump settled the lawsuit with no admission of guilt, or is there room for doubt?",edited,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236585_236601,"Is there a proven relation between situations in which ""settles a lawsuit with no admission of guilt"" and situations in which ""it's amazing that Clinton keeps bringing it up""?","Is there a proven relation between situations in which someone ""settled a lawsuit with no admission of guilt"" and situations in which ""it's amazing that someone else keeps bringing it up""?",wierd,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236585_236601,Is it possible for the particular case of Trump that it's amazing that Clinton keeps bringing it up? Is that not the case?,Is it possible for the particular case of Trump that it's amazing that Clinton keeps bringing it up? Is that not the case?,wierd,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236547_236542,Is there a proven relation between 'Clinton treated Obama with terrible disrespect' and 'Clinton or Clinton's campaign sent out pictures of Obama in a certain garb?',Is there a proven relation between 'Clinton treated Obama with terrible disrespect' and 'Clinton or Clinton's campaign sent out pictures of Obama in a certain garb?',none,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236547_236542,"Are there any events other than Clinton treating Obama with terrible disrespect that would more reliably account for Clinton, or did Clinton's campaign send out pictures of Obama in a certain garb?","Are there any events other than Clinton, or did Clinton's campaign sent out pictures of Obama in a certain garb that would more reliably account for Clinton treating Obama with terrible disrespect?",edited,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",236547_236542,"Is it the case that Clinton's claim about this trial featF>, or is there room for doubt?","Is it the case that Clinton's claim about this trial featF>, or is there room for doubt?",wrong,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",255555_255547,"Is there a proven relation between situations in which ""featF>"" and situations in which ""featG>""?","Is there a proven relation between situations in which ""featF>"" and situations in which ""featG>""?",wrong,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",255555_255547,Is it possible for the particular case of Clinton's claim about this trial that featG> is not the case?,Is it possible for the particular case of Clinton's claim about this trial that featG> is not the case?,wrong,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",255555_255547,Is Clinton's campaign manager in a position to know whether it is true that Clinton was after Obama?,Is Clinton's campaign manager in a position to know whether it is true that Clinton was after Obama?,none,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",255551_255547,"Is Clinton's campaign manager an honest (trustworthy, reliable) source?","Is Clinton's campaign manager an honest (trustworthy, reliable) source?",none,
TRUMP_174_2,"I do n't think you can deny that
just last week , your campaign manager said it was true
I notice you bring that up a lot
I also notice the very nasty commercials that you do on me in so many different ways , which I do n't do on you
Maybe I 'm trying to save the money
is n't that amazing
I settled that lawsuit with no admission of guilt , but that was a lawsuit brought against many real estate firms , and it 's just one of those things",255551_255547,Did Clinton's campaign manager assert that it is true that Clinton was after Obama?,Did Clinton's campaign manager assert that it is true that Clinton was after Obama?,none,
CLINTON_176_1,"cyber security, cyber warfare will be one of the biggest challenges facing the next president
clearly we're facing at this point two different kinds of adversaries
increasingly, we are seeing cyber attacks coming from states, organs of states
The most recent and troubling of these has been Russia
There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country
Putin is playing a really tough, long game here",255551_255547,Is it actually the case that Russia is commiting cyber attacks against organizations in our country and using state organs to commit cyber attacks? Is there evidence for this claim?,Is it actually the case that Russia is commiting cyber attacks against organizations in our country and using state organs to commit cyber attacks? Is there evidence for this claim?,none,
CLINTON_176_1,"cyber security, cyber warfare will be one of the biggest challenges facing the next president
clearly we're facing at this point two different kinds of adversaries
increasingly, we are seeing cyber attacks coming from states, organs of states
The most recent and troubling of these has been Russia
There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country
Putin is playing a really tough, long game here",255529_255525,Is Russia actually a typical case of other countries that are commiting cyber attacks against organizations in our country? How widely applicable is the generalization?,Is Russia actually a typical case of other countries that are commiting cyber attacks against organizations in our country? How widely applicable is the generalization?,none,
CLINTON_176_1,"cyber security, cyber warfare will be one of the biggest challenges facing the next president
clearly we're facing at this point two different kinds of adversaries
increasingly, we are seeing cyber attacks coming from states, organs of states
The most recent and troubling of these has been Russia
There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country
Putin is playing a really tough, long game here",255529_255525,Are there special circumstances pertaining to Russia that undermine its generalisability to other countries that are commiting cyber attacks against organizations in our country?,Are there special circumstances pertaining to Russia that undermine its generalisability to other countries that are commiting cyber attacks against organizations in our country?,none,
CLINTON_176_1,"cyber security, cyber warfare will be one of the biggest challenges facing the next president
clearly we're facing at this point two different kinds of adversaries
increasingly, we are seeing cyber attacks coming from states, organs of states
The most recent and troubling of these has been Russia
There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country
Putin is playing a really tough, long game here",255567_255555,Is it actually the case that Russia is a state that its organs are sending cyber attacks? Is there evidence for this claim?,Is it actually the case that Russia is a state whose organs are sending cyber attacks? Is there evidence for this claim?,edited,
CLINTON_176_1,"cyber security, cyber warfare will be one of the biggest challenges facing the next president
clearly we're facing at this point two different kinds of adversaries
increasingly, we are seeing cyber attacks coming from states, organs of states
The most recent and troubling of these has been Russia
There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country
Putin is playing a really tough, long game here",255567_255555,Is Russia actually a typical case of another country that is a state? How widely applicable is the generalization?,Is Russia actually a typical case of another country that is sending cyber attacks? How widely applicable is the generalization?,edited,
CLINTON_176_1,"cyber security, cyber warfare will be one of the biggest challenges facing the next president
clearly we're facing at this point two different kinds of adversaries
increasingly, we are seeing cyber attacks coming from states, organs of states
The most recent and troubling of these has been Russia
There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country
Putin is playing a really tough, long game here",255614_255618,Are there special circumstances pertaining to Russia that undermine its generalisability to other countries that are a state?,Are there special circumstances pertaining to Russia that undermine its generalisability to other countries that are sending cyber attacks?,edited,
CLINTON_176_1,"cyber security, cyber warfare will be one of the biggest challenges facing the next president
clearly we're facing at this point two different kinds of adversaries
increasingly, we are seeing cyber attacks coming from states, organs of states
The most recent and troubling of these has been Russia
There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country
Putin is playing a really tough, long game here",255614_255618,"How strong is the generalization that if cyber security and cyber warf are the two kinds of adversaries we will be facing, then cyber security and cyber warf will be the biggest challenges facing the next president?","How strong is the generalization that if cyber security and cyber warf are the two kinds of adversaries we will be facing, then cyber security and cyber warf will be the biggest challenges facing the next president?",none,
CLINTON_176_1,"cyber security, cyber warfare will be one of the biggest challenges facing the next president
clearly we're facing at this point two different kinds of adversaries
increasingly, we are seeing cyber attacks coming from states, organs of states
The most recent and troubling of these has been Russia
There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country
Putin is playing a really tough, long game here",255614_255618,Are there other factors in this particular case that could have interfered with the event of 'cyber security and cyber warfare will be the biggest challenges facing the next president'?,Are there other factors in this particular case that could have interfered with the event of 'cyber security and cyber warfare will be the biggest challenges facing the next president'?,none,
CLINTON_176_1,"cyber security, cyber warfare will be one of the biggest challenges facing the next president
clearly we're facing at this point two different kinds of adversaries
increasingly, we are seeing cyber attacks coming from states, organs of states
The most recent and troubling of these has been Russia
There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country
Putin is playing a really tough, long game here",255614_255618,"How strong is the generalization that if Russia has used cyber attacks against all kinds of organizations in our country, then Putin is playing a really tough, long game?","How strong is the generalization that if Russia has used cyber attacks against all kinds of organizations in our country, then Putin is playing a really tough, long game?",none,
CLINTON_176_1,"cyber security, cyber warfare will be one of the biggest challenges facing the next president
clearly we're facing at this point two different kinds of adversaries
increasingly, we are seeing cyber attacks coming from states, organs of states
The most recent and troubling of these has been Russia
There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country
Putin is playing a really tough, long game here",255625_255618,"Are there other factors in this particular case that could have interfered with the event of 'Putin is playing a really tough, long game'?","Are there other factors in this particular case that could have interfered with the event of 'Putin is playing a really tough, long game'?",none,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",255625_255618,"If the Russinas hack Americans, will we might have to engage in warfare? What evidence supports this claim?","If the Russians hack Americans, might we have to engage in warfare? What evidence supports this claim?",edited,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",255625_255618,Why might we might have to engange in warfare a danger? To whom might we might have to engange in warfare a danger?,Why enganging in warfare a danger? To whom is it a danger?,edited,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",255625_255618,Is there a way of preventing the Russinas from hacking Americans?,Is there a way of preventing the Russians from hacking Americans?,edited,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",255586_255567,Are there other consequences of preventing Russina's hacking Americans that we should take into account?,Are there other consequences of preventing Russians hacking Americans that we should take into account?,edited,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",255586_255567,"If Trump invites Putin to hack into Americans, will Russia might hack America? What evidence supports this claim?","If Trump invites Putin to hack into Americans, will Russia hack America? What evidence supports this claim?",edited,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",255586_255567,Why might Russia might hack America a danger? To whom would Russia might hack America a danger?,Why is Russia hacking America a danger? To whom would Russia might hack America a danger?,edited,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",255579_255567,Is there a way of preventing Trump from inviting Putin to hack into the Americans?,Is there a way of preventing Trump from inviting Putin to hack into the Americans?,none,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",255579_255567,Are there other consequences of preventing Trump's invite to Putin to hack into Americans that we should take into account?,Are there other consequences of preventing Trump's invite to Putin to hack into Americans that we should take into account?,none,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",255579_255567,Is it actually the case that this method of wreaking havoc and collecting information is Putin's preferred method? Is there evidence for this claim?,Is it actually the case that wreaking havoc and collecting information is Putin's preferred method? Is there evidence for this claim?,edited,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",236852_236824,Is this method of wreaking havoc and collecting information actually a typical case of other methods that is Putin's preferred method? How widely applicable is the generalization?,Is this method of wreaking havoc and collecting information actually a typical case of other methods that Russia is using? How widely applicable is the generalization?,edited,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",236852_236824,Are there special circumstances pertaining to this method of wreaking havoc and collecting information that undermine its generalisability to other methods that are Putin's preferred method?,Are there special circumstances pertaining to wreaking havoc and collecting information that undermine its generalisability to other methods used by Russia?,edited,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",236852_236824,Is it actually the case that Putin is praiseworthy to Donald Trump for letting cyber attackers loose to hack into government files? Is there evidence for this claim?,Is it actually the case that Putin is praiseworthy to Donald Trump for letting cyber attackers loose to hack into government files? Is there evidence for this claim?,none,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",236845_236824,Is Putin actually a typical case of other people that is praiseworthy to Donald Trump? How widely applicable is the generalization?,Is Putin actually a typical case of other people that is praiseworthy to Donald Trump? How widely applicable is the generalization?,none,
CLINTON_176_2,"one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee
we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information
 they've been treating it as almost a probing, how far would we go, how much would we do
I was so shocked when Donald publicly invited Putin to hack into Americans
That is just unacceptable",236845_236824,Are there special circumstances pertaining to Putin that undermine its generalisability to other people that is praiseworthy to Donald Trump?,Are there special circumstances pertaining to Putin that undermine its generalisability to other people that is praiseworthy to Donald Trump?,none,
TRUMP_185_1," I don't
it could also be China
It could also be lots of other people
whether that was Russia , whether that was China , whether it was another country , we do n't know",236845_236824,Is it actually the case that a person who is or is not from Russia is responsible for the cyber attacks? Is there evidence for this claim?,Is it actually the case that a person who is or is not from Russia is responsible for the cyber attacks? Is there evidence for this claim?,wierd,
TRUMP_185_1," I don't
it could also be China
It could also be lots of other people
whether that was Russia , whether that was China , whether it was another country , we do n't know",236936_236931,Is it actually a typical case of other people that is or is not from Russia? How widely applicable is the generalization?,Is the cyber attacker actually a typical case of other people that is or is not from Russia? How widely applicable is the generalization?,wierd,
TRUMP_185_1," I don't
it could also be China
It could also be lots of other people
whether that was Russia , whether that was China , whether it was another country , we do n't know",236936_236931,Are there special circumstances pertaining to a person that undermine its generalisability to other people that are or are not from Russia?,Are there special circumstances pertaining to the cyber attacker that undermine its generalisability to other people that are or are not from Russia?,wierd,
TRUMP_185_1," I don't
it could also be China
It could also be lots of other people
whether that was Russia , whether that was China , whether it was another country , we do n't know",236996_237006,Is it actually the case that the attacks could be from Russia or China? Is there evidence for this claim?,Is it actually the case that the attacks could be from Russia or China? Is there evidence for this claim?,none,
TRUMP_185_1," I don't
it could also be China
It could also be lots of other people
whether that was Russia , whether that was China , whether it was another country , we do n't know",236996_237006,Is the attacks actually a typical case of other matters that could be from Russia? How widely applicable is the generalization?,Is the attacks actually a typical case of other matters that could be from Russia or from China? How widely applicable is the generalization?,edited,
TRUMP_185_1," I don't
it could also be China
It could also be lots of other people
whether that was Russia , whether that was China , whether it was another country , we do n't know",236996_237006,Are there special circumstances pertaining to the attacks that undermine its generalisability to other matters that could be from Russia?,Are there special circumstances pertaining to the attacks that undermine its generalisability to other matters that could be from Russia or from China?,edited,
TRUMP_185_2,"he truth is , under President Obama we 've lost control of things that we used to have control over
Secretary Clinton and myself would agree very much , when you look at what ISIS is doing with the Internet
ISIS
we are not doing the job we should be doing
We have so many things that we have to do better , Lester",236902_236901,Is there a proven relation between 'ISIS is beating the USA at their own game' and 'ISIS is using cyber security to attack the USA'?,Is there a proven relation between 'ISIS is beating the USA at their own game' and 'ISIS is using cyber security to attack the USA'?,none,
TRUMP_185_2,"he truth is , under President Obama we 've lost control of things that we used to have control over
Secretary Clinton and myself would agree very much , when you look at what ISIS is doing with the Internet
ISIS
we are not doing the job we should be doing
We have so many things that we have to do better , Lester",236902_236901,Are there any events other than ISIS beating the USA at their own game that would more reliably account for ISIS using cyber security to attack the USA?,Are there any events other than ISIS using cyber security to attack the USA that would more reliably account for ISIS beating the USA at their own game?,edited,
TRUMP_185_2,"he truth is , under President Obama we 've lost control of things that we used to have control over
Secretary Clinton and myself would agree very much , when you look at what ISIS is doing with the Internet
ISIS
we are not doing the job we should be doing
We have so many things that we have to do better , Lester",237077_237090,"Is it the case that we are not doing the job that should be done with the security aspect of cyber, or is there room for doubt?","Is it the case that we are not doing the job that should be done with the security aspect of cyber, or is there room for doubt?",none,
TRUMP_185_2,"he truth is , under President Obama we 've lost control of things that we used to have control over
Secretary Clinton and myself would agree very much , when you look at what ISIS is doing with the Internet
ISIS
we are not doing the job we should be doing
We have so many things that we have to do better , Lester",237077_237090,"Is there a proven relationship between situations in which ""the government is not doing the job that should be done with the security aspect of cyber"" and situations in which ""there are things that can be done better""?","Is there a proven relationship between situations in which ""the government is not doing the job that should be done with the security aspect of cyber"" and situations in which ""there are things that can be done better""?",wierd,
TRUMP_185_2,"he truth is , under President Obama we 've lost control of things that we used to have control over
Secretary Clinton and myself would agree very much , when you look at what ISIS is doing with the Internet
ISIS
we are not doing the job we should be doing
We have so many things that we have to do better , Lester",237077_237090,"Is it possible for the particular case of us that there are things that can be done better, is not the case?",Is it possible for the particular case of the government of the USA that there are things that can be done better re garding cyber security is not the case?,edited,
